"ClientId","Sessions","Avg.SessionDuration(seconds)","BounceRate","Revenue","Transactions","GoalConversionRate"
667,3,261.333333333333,0.333333333333333,0,0,0
668,3,4.66666666666667,0.666666666666667,0,0,0
669,3,256.666666666667,0.666666666666667,0,0,0
670,3,1147.66666666667,0.333333333333333,0,0,0.333333333333333
671,3,754.333333333333,0,0,0,0.333333333333333
672,3,122.333333333333,0.333333333333333,0,0,0
673,3,437.333333333333,0,0,0,0.333333333333333
674,3,216.333333333333,0.333333333333333,0,0,0
675,3,560.666666666667,0.333333333333333,0,0,0.333333333333333
676,3,448.333333333333,0,0,0,0
677,3,1571.66666666667,0,0,0,0.666666666666667
678,3,479,0,0,0,0.333333333333333
679,3,1274.66666666667,0.333333333333333,0,0,0.666666666666667
680,3,238.666666666667,0.333333333333333,0,0,0
681,3,132,0,0,0,0
682,3,477.666666666667,0,0,0,0.333333333333333
683,3,675.666666666667,0.333333333333333,0,0,0.333333333333333
684,3,236,0.333333333333333,0,0,0
685,3,294.666666666667,0.666666666666667,0,0,0
686,3,634,0,0,0,0.333333333333333
687,3,482.333333333333,0,0,0,0
688,3,425.333333333333,0,0,0,0.333333333333333
689,3,308,0.333333333333333,0,0,0
690,3,654.333333333333,0,0,0,0
691,3,221.666666666667,0.333333333333333,0,0,0
692,3,812.333333333333,0,0,0,0.333333333333333
693,3,329,0,0,0,0
694,3,125.666666666667,0.666666666666667,0,0,0
695,3,448,0.333333333333333,0,0,0.333333333333333
696,3,183.666666666667,0.666666666666667,0,0,0
697,3,305,0,0,0,0
698,3,0.666666666666667,0.333333333333333,0,0,0
699,3,2.66666666666667,0.666666666666667,0,0,0
700,3,195,0.666666666666667,0,0,0
701,3,277.666666666667,0.333333333333333,0,0,0
702,3,348.666666666667,0,0,0,0
703,3,184,0.333333333333333,0,0,0
704,3,0,1,0,0,0
705,3,769.333333333333,0.333333333333333,0,0,0.333333333333333
706,3,259,0.333333333333333,0,0,0
707,3,178,0.666666666666667,0,0,0
708,3,1572.66666666667,0,0,0,0.666666666666667
709,3,131.666666666667,0.333333333333333,0,0,0
710,3,614.666666666667,0.333333333333333,0,0,0.333333333333333
711,3,683.666666666667,0,0,0,0.333333333333333
712,3,76,0,0,0,0
713,3,141.666666666667,0.666666666666667,0,0,0
714,3,640.333333333333,0,0,0,0.333333333333333
715,3,487.333333333333,0,0,0,0.333333333333333
716,3,360,0,0,0,0
717,3,680,0.333333333333333,0,0,0.333333333333333
718,3,993.666666666667,0,0,0,0.666666666666667
719,3,766.333333333333,0,0,0,0.666666666666667
720,3,399.333333333333,0.666666666666667,0,0,0.333333333333333
721,3,699.333333333333,0.666666666666667,0,0,0.333333333333333
722,3,649,0,0,0,0.333333333333333
723,3,620.333333333333,0,0,0,0.333333333333333
724,3,5.33333333333333,0.666666666666667,0,0,0
725,3,508,0.333333333333333,0,0,0.333333333333333
726,3,141.333333333333,0,0,0,0
727,3,607.666666666667,0.666666666666667,0,0,0.333333333333333
728,3,1369.66666666667,0.666666666666667,0,0,0.333333333333333
729,3,734.333333333333,0.333333333333333,0,0,0.333333333333333
730,3,618.666666666667,0,0,0,0.333333333333333
731,3,1160.33333333333,0,0,0,0.333333333333333
732,3,599.666666666667,0,0,0,0.333333333333333
733,3,663.666666666667,0,0,0,0.333333333333333
734,3,844.666666666667,0.333333333333333,0,0,0.666666666666667
735,3,312.666666666667,0,0,0,0
736,3,1732.33333333333,0,0,0,0.666666666666667
737,3,359.666666666667,0,0,0,0.333333333333333
738,3,1333.33333333333,0.333333333333333,0,0,0.333333333333333
739,3,621.333333333333,0.666666666666667,0,0,0.333333333333333
740,3,1036.33333333333,0,0,0,0.666666666666667
741,3,1017,0,0,0,0.333333333333333
742,3,1016.33333333333,0,0,0,0.666666666666667
743,3,430,0.333333333333333,0,0,0.333333333333333
744,3,529.666666666667,0,0,0,0.333333333333333
745,3,833.666666666667,0,0,0,0.333333333333333
746,3,513.333333333333,0.333333333333333,0,0,0.333333333333333
747,3,169.666666666667,0.333333333333333,0,0,0
748,3,33.6666666666667,0,0,0,0
749,3,296.666666666667,0,0,0,0
750,3,424.333333333333,0,0,0,0.333333333333333
751,3,1613.33333333333,0,0,0,1
752,3,302.333333333333,0.333333333333333,0,0,0
753,3,749,0,0,0,0.333333333333333
754,3,160,0.333333333333333,0,0,0
755,3,588,0,0,0,0.333333333333333
756,3,908.333333333333,0,0,0,0.666666666666667
757,3,0,1,0,0,0
758,3,592.333333333333,0.666666666666667,0,0,0.333333333333333
759,3,286.333333333333,0.333333333333333,0,0,0
760,3,1134,0,0,0,1
761,3,241,0,0,0,0
762,3,303.666666666667,0,0,0,0
763,3,686.333333333333,0.666666666666667,0,0,0.333333333333333
764,3,471.333333333333,0,0,0,0.333333333333333
765,3,0,1,0,0,0
766,3,187,0.333333333333333,0,0,0
767,3,102.666666666667,0.333333333333333,0,0,0
768,3,702.333333333333,0.333333333333333,0,0,0.333333333333333
769,3,156.666666666667,0.666666666666667,0,0,0
770,3,711,0,0,0,0.333333333333333
771,3,1043.66666666667,0,0,0,0.666666666666667
772,3,401.333333333333,0,0,0,0
773,3,731,0,0,0,0.333333333333333
774,3,611,0.666666666666667,0,0,0.333333333333333
775,3,105,0.333333333333333,0,0,0
776,3,619.666666666667,0.333333333333333,0,0,0.333333333333333
777,3,490,0,0,0,0.333333333333333
778,3,19,0.666666666666667,0,0,0
779,3,286,0,0,0,0
780,3,231,0.333333333333333,0,0,0
781,3,619.333333333333,0.333333333333333,0,0,0.333333333333333
782,3,302,0,0,0,0
783,3,1272.33333333333,0,0,0,0.333333333333333
784,3,0,1,0,0,0
785,3,422.666666666667,0.333333333333333,0,0,0
786,3,387.333333333333,0,0,0,0.333333333333333
787,3,376.666666666667,0,0,0,0
788,3,757,0,0,0,0.333333333333333
789,3,910,0,0,0,0.666666666666667
790,3,989.666666666667,0,0,0,0.666666666666667
791,3,0,1,0,0,0
792,3,423,0,0,0,0.333333333333333
793,3,454.333333333333,0,0,0,0.333333333333333
794,3,577,0,0,0,0.333333333333333
795,3,447.666666666667,0,0,0,0.333333333333333
796,3,547,0,0,0,0
797,3,108,0.666666666666667,0,0,0
798,3,936,0,0,0,0.333333333333333
799,3,334.333333333333,0,0,0,0
800,3,393.666666666667,0.333333333333333,0,0,0.333333333333333
801,3,165.333333333333,0,0,0,0
802,3,732.333333333333,0.666666666666667,0,0,0.333333333333333
803,3,620,0,0,0,0.333333333333333
804,3,678.666666666667,0,0,0,0.333333333333333
805,3,618.333333333333,0.333333333333333,0,0,0.333333333333333
806,3,464,0,0,0,0.333333333333333
807,3,295.666666666667,0.333333333333333,0,0,0
808,3,6.66666666666667,0.666666666666667,0,0,0
809,3,259.666666666667,0.333333333333333,0,0,0
810,3,1014.33333333333,0,0,0,0.333333333333333
811,3,63.6666666666667,0.666666666666667,0,0,0
812,3,1190.33333333333,0.333333333333333,0,0,0.333333333333333
813,3,844.333333333333,0.666666666666667,0,0,0.333333333333333
814,3,826,0.333333333333333,0,0,0.666666666666667
815,3,2.33333333333333,0.666666666666667,0,0,0
816,3,65.3333333333333,0,0,0,0
817,3,205,0,0,0,0
818,3,882.333333333333,0.333333333333333,0,0,0.333333333333333
819,3,657,0.666666666666667,0,0,0.333333333333333
820,3,214.333333333333,0,0,0,0
821,3,1269.66666666667,0.333333333333333,0,0,0.333333333333333
822,3,644.666666666667,0.333333333333333,0,0,0.333333333333333
823,3,594.666666666667,0.333333333333333,0,0,0.333333333333333
824,3,1188.33333333333,0.333333333333333,0,0,0.333333333333333
825,3,18.3333333333333,0.333333333333333,0,0,0
826,3,661.666666666667,0.333333333333333,0,0,0.333333333333333
827,3,803,0,0,0,0.333333333333333
828,3,1609.66666666667,0.333333333333333,0,0,0.333333333333333
829,3,184,0,0,0,0
830,3,324,0,0,0,0.333333333333333
831,3,410.666666666667,0,0,0,0
832,3,1059.66666666667,0,0,0,0.666666666666667
833,3,594.666666666667,0,0,0,0.333333333333333
834,3,723.333333333333,0.333333333333333,0,0,0.333333333333333
835,3,0,1,0,0,0
836,3,67.6666666666667,0,0,0,0
837,3,633,0,0,0,0.333333333333333
838,3,1245,0.333333333333333,0,0,0.666666666666667
839,3,10,0.333333333333333,0,0,0
840,3,932,0.333333333333333,0,0,0.333333333333333
841,3,275,0.333333333333333,0,0,0
842,3,617,0.333333333333333,0,0,0.333333333333333
843,3,1080.66666666667,0,0,0,0.666666666666667
844,3,11.6666666666667,0,0,0,0
845,3,166.333333333333,0.333333333333333,0,0,0
846,3,355,0,0,0,0
847,3,1539.33333333333,0,0,0,0.666666666666667
848,3,308.333333333333,0.666666666666667,0,0,0.333333333333333
849,3,537,0.666666666666667,0,0,0.333333333333333
850,3,397,0,0,0,0.333333333333333
851,3,23.3333333333333,0.666666666666667,0,0,0
852,3,365.333333333333,0.333333333333333,0,0,0.333333333333333
853,3,425,0,0,0,0.333333333333333
854,3,620,0.333333333333333,0,0,0.333333333333333
855,3,1604.66666666667,0,0,0,1
856,3,169,0.666666666666667,0,0,0
857,3,0,1,0,0,0
858,3,337.666666666667,0,0,0,0.333333333333333
859,3,0,1,0,0,0
860,3,989.666666666667,0,0,0,0.333333333333333
861,3,191.333333333333,0.666666666666667,0,0,0
862,3,817.333333333333,0,0,0,0.333333333333333
863,3,472.333333333333,0.666666666666667,0,0,0.333333333333333
864,3,438.666666666667,0,0,0,0.333333333333333
865,3,189.333333333333,0.666666666666667,0,0,0
866,3,399.333333333333,0,0,0,0.333333333333333
867,3,845.333333333333,0,0,0,0.333333333333333
868,3,431.333333333333,0,0,0,0.333333333333333
869,3,40,0.333333333333333,0,0,0
870,3,124.333333333333,0.333333333333333,0,0,0
871,3,324,0,0,0,0.333333333333333
872,3,407.666666666667,0,0,0,0
873,3,352.333333333333,0,0,0,0.333333333333333
874,3,901,0,0,0,0.333333333333333
875,3,769.666666666667,0,0,0,0.333333333333333
876,3,224.666666666667,0.666666666666667,0,0,0
877,3,392.333333333333,0,0,0,0.333333333333333
878,3,455.666666666667,0.666666666666667,0,0,0.333333333333333
879,3,104.333333333333,0.333333333333333,0,0,0
880,3,1005,0.666666666666667,0,0,0.333333333333333
881,3,176.666666666667,0.666666666666667,0,0,0
882,3,696,0.333333333333333,0,0,0.333333333333333
883,3,1007,0,0,0,0.333333333333333
884,3,0,1,0,0,0
885,3,220.333333333333,0.333333333333333,0,0,0
886,3,208.666666666667,0.333333333333333,0,0,0
887,3,1755,0,0,0,0.666666666666667
888,3,776,0,0,0,0.666666666666667
889,3,1411.66666666667,0,0,0,0.666666666666667
890,3,657.333333333333,0,0,0,0.333333333333333
891,3,516,0,0,0,0.333333333333333
892,3,84,0.333333333333333,0,0,0
893,3,495.333333333333,0.333333333333333,0,0,0.333333333333333
894,3,1445.66666666667,0,0,0,0.333333333333333
895,3,259.333333333333,0.333333333333333,0,0,0
896,3,90.6666666666667,0.666666666666667,0,0,0
897,3,1466.66666666667,0,0,0,0.666666666666667
898,3,316,0.333333333333333,0,0,0
899,3,311.333333333333,0.333333333333333,0,0,0.333333333333333
900,3,126.333333333333,0,0,0,0
901,3,833.333333333333,0.333333333333333,0,0,0.333333333333333
902,3,722.333333333333,0.333333333333333,0,0,0.333333333333333
903,3,748.333333333333,0,0,0,0.333333333333333
904,3,973.666666666667,0,0,0,0.666666666666667
905,3,434.333333333333,0.666666666666667,0,0,0.333333333333333
906,3,286.666666666667,0,0,0,0
907,3,857.666666666667,0,0,0,0.333333333333333
908,3,1305.66666666667,0,0,0,0.666666666666667
909,3,450.666666666667,0.666666666666667,0,0,0.333333333333333
910,3,209,0.333333333333333,0,0,0
911,3,1452.33333333333,0,0,0,0.666666666666667
912,3,129.333333333333,0,0,0,0
913,3,46,0.333333333333333,0,0,0
914,3,830.333333333333,0,0,0,0.333333333333333
915,3,686,0.666666666666667,0,0,0.333333333333333
916,3,616,0,0,0,0.333333333333333
917,3,319.333333333333,0,0,0,0
918,3,1002.33333333333,0.333333333333333,0,0,0.333333333333333
919,3,480.333333333333,0,0,0,0.333333333333333
920,3,363.333333333333,0,0,0,0.333333333333333
921,3,943.333333333333,0,0,0,0.333333333333333
922,3,887,0,0,0,0.333333333333333
923,3,0,1,0,0,0
924,3,1743.33333333333,0.333333333333333,0,0,0.666666666666667
925,3,224.666666666667,0,0,0,0
926,3,950.333333333333,0,0,0,0.333333333333333
927,3,644,0,0,0,0.333333333333333
928,3,648.666666666667,0,0,0,0.333333333333333
929,3,312.666666666667,0.333333333333333,0,0,0
930,3,573.666666666667,0.333333333333333,0,0,0.333333333333333
931,3,92.3333333333333,0.333333333333333,0,0,0
932,3,957,0.333333333333333,0,0,0.666666666666667
933,3,30.3333333333333,0.666666666666667,0,0,0
934,3,593.333333333333,0,0,0,0.333333333333333
935,3,457.333333333333,0,0,0,0.333333333333333
936,3,500.666666666667,0.333333333333333,0,0,0.333333333333333
937,3,489.333333333333,0.333333333333333,0,0,0.333333333333333
938,3,294,0.333333333333333,0,0,0
939,3,86,0,0,0,0
940,3,138,0.333333333333333,0,0,0
941,3,537,0,0,0,0.333333333333333
942,3,209,0,0,0,0
943,3,240.666666666667,0.666666666666667,0,0,0
944,3,331.666666666667,0,0,0,0
945,3,105.666666666667,0.333333333333333,0,0,0
946,3,280,0,0,0,0
947,3,437.666666666667,0,0,0,0.333333333333333
948,3,357.666666666667,0,0,0,0
949,3,596.333333333333,0,0,0,0.333333333333333
950,3,694.666666666667,0.666666666666667,0,0,0.333333333333333
951,3,1182.33333333333,0.333333333333333,0,0,0.333333333333333
952,3,233.333333333333,0.333333333333333,0,0,0
953,3,9.66666666666667,0.333333333333333,0,0,0
954,3,740.333333333333,0.666666666666667,0,0,0.333333333333333
955,3,245.333333333333,0,0,0,0
956,3,892.333333333333,0,0,0,0.333333333333333
957,3,290.333333333333,0,0,0,0
958,3,227.333333333333,0,0,0,0
959,3,1120,0.333333333333333,0,0,0.666666666666667
960,3,9,0.666666666666667,0,0,0
961,3,1316,0,0,0,0.666666666666667
962,3,665.333333333333,0,0,0,0.333333333333333
963,3,226.333333333333,0,0,0,0
964,3,1195.66666666667,0,0,0,0.666666666666667
965,3,221.333333333333,0.333333333333333,0,0,0
966,3,443,0,0,0,0.333333333333333
967,3,149.666666666667,0,0,0,0
968,3,266.666666666667,0.666666666666667,0,0,0
969,3,186.666666666667,0.333333333333333,0,0,0
970,3,314.666666666667,0.333333333333333,0,0,0
971,3,17.6666666666667,0,0,0,0
972,3,245,0,0,0,0
973,3,415,0,0,0,0.333333333333333
974,3,122.333333333333,0,0,0,0
975,3,144.333333333333,0.333333333333333,0,0,0
976,3,456.666666666667,0,0,0,0.333333333333333
977,3,469.666666666667,0.333333333333333,0,0,0.333333333333333
978,3,54,0,0,0,0
979,3,740.666666666667,0,0,0,0.333333333333333
980,3,152,0.333333333333333,0,0,0
981,3,1009.66666666667,0.333333333333333,0,0,0.333333333333333
982,3,271,0.333333333333333,0,0,0
983,3,687,0,0,0,0.333333333333333
984,3,569,0,0,0,0.333333333333333
985,3,178,0.333333333333333,0,0,0
986,3,555.666666666667,0.333333333333333,0,0,0.333333333333333
987,3,8,0.666666666666667,0,0,0
988,3,484.333333333333,0,0,0,0.333333333333333
989,3,683.333333333333,0,0,0,0.333333333333333
990,3,720.666666666667,0.333333333333333,0,0,0.333333333333333
991,3,234.666666666667,0.333333333333333,0,0,0
992,3,529.666666666667,0,0,0,0
993,3,4.66666666666667,0.666666666666667,0,0,0
994,3,1556.33333333333,0,0,0,0.333333333333333
995,3,709.666666666667,0,0,0,0.333333333333333
996,3,1262.66666666667,0.333333333333333,0,0,0.666666666666667
997,3,892,0.333333333333333,0,0,0.666666666666667
998,3,1293.33333333333,0,0,0,0.333333333333333
999,3,383.333333333333,0.333333333333333,0,0,0.333333333333333
1000,3,823.666666666667,0.333333333333333,0,0,0.666666666666667
1001,3,494.666666666667,0,0,0,0.333333333333333
1002,3,586.666666666667,0.333333333333333,0,0,0.333333333333333
1003,3,167,0,0,0,0
1004,3,0,1,0,0,0
1005,3,1356.33333333333,0,0,0,0.666666666666667
1006,3,1356,0,0,0,0.666666666666667
1007,3,251.666666666667,0,0,0,0
1008,3,0,1,0,0,0
1009,3,87.3333333333333,0.333333333333333,0,0,0
1010,3,729.666666666667,0,0,0,0.333333333333333
1011,3,160,0,0,0,0
1012,3,344.333333333333,0.333333333333333,0,0,0.333333333333333
1013,3,1422.33333333333,0,0,0,1
1014,3,126.666666666667,0,0,0,0
1015,3,620.666666666667,0,0,0,0.333333333333333
1016,3,0,1,0,0,0
1017,3,347.666666666667,0,0,0,0.333333333333333
1018,3,169,0,0,0,0
1019,3,20,0.666666666666667,0,0,0
1020,3,0.666666666666667,0.666666666666667,0,0,0
1021,3,96.3333333333333,0,0,0,0
1022,3,282.666666666667,0.333333333333333,0,0,0
1023,3,145.333333333333,0.666666666666667,0,0,0
1024,3,281.333333333333,0,0,0,0
1025,3,192.333333333333,0,0,0,0
1026,3,2633,0,0,0,0.333333333333333
1027,3,442.666666666667,0,0,0,0
1028,3,463,0.333333333333333,0,0,0.333333333333333
1029,3,450.333333333333,0.333333333333333,0,0,0.333333333333333
1030,3,404.333333333333,0,0,0,0.333333333333333
1031,3,564.333333333333,0.333333333333333,0,0,0.333333333333333
1032,3,604,0,0,0,0.333333333333333
1033,3,65.3333333333333,0.333333333333333,0,0,0
1034,3,632,0,0,0,0.333333333333333
1035,3,372.666666666667,0,0,0,0
1036,3,632,0,0,0,0.333333333333333
1037,3,281.333333333333,0,0,0,0
1038,3,480.333333333333,0,0,0,0.333333333333333
1039,3,405,0,0,0,0.333333333333333
1040,3,241,0.666666666666667,0,0,0
1041,3,678.333333333333,0.333333333333333,0,0,0.333333333333333
1042,3,614.666666666667,0.333333333333333,0,0,0.333333333333333
1043,3,634.333333333333,0,0,0,0.333333333333333
1044,3,1403.66666666667,0,0,0,0.666666666666667
1045,3,385,0.333333333333333,0,0,0.333333333333333
1046,3,0,1,0,0,0
1047,3,385.333333333333,0.333333333333333,0,0,0.333333333333333
1048,3,25,0,0,0,0
1049,3,204.333333333333,0,0,0,0
1050,3,413.666666666667,0.333333333333333,0,0,0.333333333333333
1051,3,620.666666666667,0,0,0,0.666666666666667
1052,3,677.666666666667,0,0,0,0.333333333333333
1053,3,339.333333333333,0,0,0,0
1054,3,2860.33333333333,0,0,0,0.666666666666667
1055,3,399.666666666667,0,0,0,0.333333333333333
1056,3,286.666666666667,0.333333333333333,0,0,0
1057,3,1665,0,0,0,0.666666666666667
1058,3,0,1,0,0,0
1059,3,954,0,0,0,0.666666666666667
1060,3,5.66666666666667,0.666666666666667,0,0,0
1061,3,337.333333333333,0,0,0,0.333333333333333
1062,3,355.666666666667,0,0,0,0.333333333333333
1063,3,18.3333333333333,0.666666666666667,0,0,0
1064,3,378.333333333333,0.333333333333333,0,0,0.333333333333333
1065,3,849.333333333333,0.333333333333333,0,0,0.666666666666667
1066,3,634.666666666667,0,0,0,0.333333333333333
1067,3,29.6666666666667,0.333333333333333,0,0,0
1068,3,244.333333333333,0,0,0,0
1069,3,351.666666666667,0,0,0,0
1070,3,196.666666666667,0.666666666666667,0,0,0
1071,3,409.666666666667,0,0,0,0
1072,3,193.333333333333,0.333333333333333,0,0,0
1073,3,488,0,0,0,0.333333333333333
1074,3,190,0,0,0,0
1075,3,719.666666666667,0,0,0,0.333333333333333
1076,3,347.666666666667,0.333333333333333,0,0,0.333333333333333
1077,3,1405.33333333333,0,0,0,0.333333333333333
1078,3,123.333333333333,0,0,0,0
1079,3,500.333333333333,0,0,0,0.333333333333333
1080,3,1321.33333333333,0,0,0,0.666666666666667
1081,3,935,0.666666666666667,0,0,0.333333333333333
1082,3,605,0,0,0,0.333333333333333
1083,3,473,0.666666666666667,0,0,0.333333333333333
1084,3,160,0.333333333333333,0,0,0
1085,3,1146.66666666667,0.333333333333333,0,0,0.333333333333333
1086,3,1282.66666666667,0.333333333333333,0,0,0.666666666666667
1087,3,312.666666666667,0,0,0,0
1088,3,730.333333333333,0.333333333333333,0,0,0.333333333333333
1089,3,3.66666666666667,0.333333333333333,0,0,0
1090,3,1942.66666666667,0,0,0,0.666666666666667
1091,3,588.666666666667,0.333333333333333,0,0,0.333333333333333
1092,3,237.666666666667,0.333333333333333,0,0,0
1093,3,1676.33333333333,0,0,0,0.666666666666667
1094,3,537.333333333333,0.333333333333333,0,0,0.333333333333333
1095,3,404.333333333333,0,0,0,0
1096,3,328.666666666667,0,0,0,0
1097,3,3252.33333333333,0,0,0,1
1098,3,1288.33333333333,0,0,0,0.666666666666667
1099,3,0,1,0,0,0
1100,3,314.666666666667,0,0,0,0
1101,3,735,0,0,0,0.333333333333333
1102,3,935,0.333333333333333,0,0,0.333333333333333
1103,3,827.333333333333,0,0,0,0.333333333333333
1104,3,0,1,0,0,0
1105,3,683,0.333333333333333,0,0,0.333333333333333
1106,3,1015.33333333333,0,0,0,0.333333333333333
1107,3,1344.33333333333,0,0,0,0.666666666666667
1108,3,363.666666666667,0.666666666666667,0,0,0.333333333333333
1109,3,887.333333333333,0.333333333333333,0,0,0.333333333333333
1110,3,805,0,0,0,0.666666666666667
1111,3,551,0,0,0,0.333333333333333
1112,3,87.6666666666667,0,0,0,0
1113,3,278.666666666667,0,0,0,0
1114,3,255.666666666667,0,0,0,0
1115,3,93,0,0,0,0
1116,3,415.333333333333,0,0,0,0
1117,3,1117,0,0,0,0.666666666666667
1118,3,220,0,0,0,0
1119,3,181.666666666667,0,0,0,0
1120,3,171,0,0,0,0
1121,3,604.333333333333,0,0,0,0.333333333333333
1122,3,385,0,0,0,0.333333333333333
1123,3,829.333333333333,0.333333333333333,0,0,0.333333333333333
1124,3,224.333333333333,0,0,0,0
1125,3,224.333333333333,0,0,0,0
1126,3,284,0,0,0,0
1127,3,308.666666666667,0.666666666666667,0,0,0.333333333333333
1128,3,828.666666666667,0.333333333333333,0,0,0.333333333333333
1129,3,359,0,0,0,0.333333333333333
1130,3,743.666666666667,0.333333333333333,0,0,0.333333333333333
1131,3,136.333333333333,0,0,0,0
1132,3,8.33333333333333,0,0,0,0
1133,3,511,0.333333333333333,0,0,0.333333333333333
1134,3,435.333333333333,0.333333333333333,0,0,0.333333333333333
1135,3,0,1,0,0,0
1136,3,139.666666666667,0,0,0,0
1137,3,1279.33333333333,0.333333333333333,0,0,0.666666666666667
1138,3,316,0.333333333333333,0,0,0.333333333333333
1139,3,49.3333333333333,0.666666666666667,0,0,0
1140,3,1002.33333333333,0.666666666666667,0,0,0.333333333333333
1141,3,98,0,0,0,0
1142,3,786.333333333333,0,0,0,0.333333333333333
1143,3,1059.33333333333,0,0,0,0.333333333333333
1144,3,158,0,0,0,0
1145,3,336,0,0,0,0.333333333333333
1146,3,851,0,0,0,0.333333333333333
1147,3,661.666666666667,0,0,0,0.333333333333333
1148,3,533.666666666667,0,0,0,0.333333333333333
1149,3,471.666666666667,0,0,0,0
1150,2,36,0.5,0,0,0
1151,2,922.5,0,0,0,0.5
1152,2,1156.5,0,0,0,0.5
1153,2,0,1,0,0,0
1154,2,351.5,0,0,0,0
1155,2,976,0,0,0,0.5
1156,2,309,0,0,0,0
1157,2,144,0,0,0,0
1158,2,794.5,0.5,0,0,0.5
1159,2,437.5,0,0,0,0
1160,2,200,0,0,0,0
1161,2,322,0,0,0,0
1162,2,263.5,0.5,0,0,0
1163,2,948.5,0.5,0,0,0.5
1164,2,9,0.5,0,0,0
1165,2,240,0.5,0,0,0
1166,2,5,0.5,0,0,0
1167,2,1350,0,0,0,0.5
1168,2,2139.5,0.5,0,0,0.5
1169,2,551.5,0,0,0,0.5
1170,2,0,1,0,0,0
1171,2,640.5,0,0,0,0.5
1172,2,1177,0,0,0,0.5
1173,2,452,0,0,0,0
1174,2,862,0.5,0,0,0.5
1175,2,82,0,0,0,0
1176,2,1020,0.5,0,0,0.5
1177,2,102.5,0,0,0,0
1178,2,601.5,0,0,0,0.5
1179,2,1162,0,0,0,0.5
1180,2,401.5,0,0,0,0
1181,2,0,1,0,0,0
1182,2,1328.5,0,0,0,0.5
1183,2,1421,0.5,0,0,0.5
1184,2,2,0.5,0,0,0
1185,2,419,0,0,0,0
1186,2,252.5,0.5,0,0,0
1187,2,1365.5,0,0,0,0.5
1188,2,1363,0.5,0,0,0.5
1189,2,1877.5,0.5,0,0,0.5
1190,2,1322.5,0,0,0,0.5
1191,2,0,1,0,0,0
1192,2,738,0.5,0,0,0.5
1193,2,0,1,0,0,0
1194,2,1021.5,0,0,0,0.5
1195,2,193,0,0,0,0
1196,2,24.5,0.5,0,0,0
1197,2,413,0,0,0,0
1198,2,559,0,0,0,0
1199,2,217,0,0,0,0
1200,2,343.5,0,0,0,0
1201,2,0,1,0,0,0
1202,2,95,0,0,0,0
1203,2,1138,0,0,0,0.5
1204,2,372,0,0,0,0
1205,2,601.5,0.5,0,0,0.5
1206,2,194.5,0.5,0,0,0
1207,2,291.5,0,0,0,0
1208,2,348,0,0,0,0
1209,2,1372,0,0,0,0.5
1210,2,250.5,0,0,0,0
1211,2,1285.5,0,0,0,0.5
1212,2,1644.5,0,0,0,0.5
1213,2,350,0.5,0,0,0
1214,2,668,0.5,0,0,0.5
1215,2,1554,0,0,0,0.5
1216,2,427,0,0,0,0
1217,2,1308.5,0.5,0,0,0.5
1218,2,1232,0.5,0,0,0.5
1219,2,0,1,0,0,0
1220,2,510,0,0,0,0
1221,2,616,0,0,0,0.5
1222,2,1124,0,0,0,0.5
1223,2,629.5,0,0,0,0.5
1224,2,276,0,0,0,0
1225,2,344.5,0,0,0,0
1226,2,940.5,0,0,0,0.5
1227,2,1145,0,0,0,0.5
1228,2,747,0,0,0,0.5
1229,2,515.5,0,0,0,0.5
1230,2,307,0,0,0,0
1231,2,16,0.5,0,0,0
1232,2,727.5,0,0,0,0.5
1233,2,782.5,0,0,0,0.5
1234,2,520,0,0,0,0.5
1235,2,4.5,0.5,0,0,0
1236,2,0,1,0,0,0
1237,2,0,1,0,0,0
1238,2,165,0,0,0,0
1239,2,31,0,0,0,0
1240,2,440.5,0,0,0,0
1241,2,1415,0,0,0,0.5
1242,2,286,0,0,0,0
1243,2,204,0.5,0,0,0
1244,2,541,0,0,0,0.5
1245,2,233,0,0,0,0
1246,2,1977,0,0,0,0.5
1247,2,247.5,0,0,0,0
1248,2,896,0,0,0,0.5
1249,2,53.5,0,0,0,0
1250,2,430.5,0,0,0,0
1251,2,345.5,0,0,0,0
1252,2,378.5,0,0,0,0
1253,2,221.5,0,0,0,0
1254,2,789.5,0,0,0,0.5
1255,2,657.5,0,0,0,0.5
1256,2,549.5,0,0,0,0.5
1257,2,576,0,0,0,0.5
1258,2,680.5,0.5,0,0,0.5
1259,2,2119,0,0,0,0.5
1260,2,1152.5,0,0,0,0.5
1261,2,212.5,0,0,0,0
1262,2,1430,0,0,0,0.5
1263,2,1051,0.5,0,0,0.5
1264,2,2456,0,0,0,0.5
1265,2,0,1,0,0,0
1266,2,388.5,0,0,0,0
1267,2,26,0.5,0,0,0
1268,2,1311.5,0,0,0,1
1269,2,1859.5,0.5,0,0,0.5
1270,2,1101,0,0,0,0.5
1271,2,676.5,0.5,0,0,0.5
1272,2,727.5,0.5,0,0,0.5
1273,2,791,0,0,0,0.5
1274,2,787.5,0.5,0,0,0.5
1275,2,2.5,0.5,0,0,0
1276,2,404,0,0,0,0
1277,2,108,0,0,0,0
1278,2,203.5,0,0,0,0
1279,2,1118,0,0,0,0.5
1280,2,535,0,0,0,0.5
1281,2,938.5,0.5,0,0,0.5
1282,2,827.5,0,0,0,0.5
1283,2,136.5,0,0,0,0
1284,2,233,0.5,0,0,0
1285,2,576.5,0,0,0,0.5
1286,2,816,0,0,0,0.5
1287,2,76,0.5,0,0,0
